"artist","track","line","lyric"
"Ed Sheeran ","South Of The Border",70,"Come south of the border, border (Hey)"
"Ed Sheeran ","South Of The Border",71,"Come south of the border with me"
"Ed Sheeran ","South Of The Border",72,"Come south of the border, border"
"Ed Sheeran ","South Of The Border",73,"Come south of the border with me"
"Ed Sheeran ","South Of The Border",74,"Jump in that water, be free"
"Ed Sheeran ","South Of The Border",75,"Come south of the border with me"
"Ed Sheeran ","South Of The Border",76,"Jump in that water, be free"
"Ed Sheeran ","South Of The Border",77,"Come south of the border with me"
"Eminem ","Godzilla",1,"Ugh, you're a monster"
"Eminem ","Godzilla",2,"I can swallow a bottle of alcohol and I'll feel like Godzilla"
"Eminem ","Godzilla",3,"Better hit the deck like the card dealer"
"Eminem ","Godzilla",4,"My whole squad's in here, walking around the party"
"Eminem ","Godzilla",5,"A cross between a zombie apocalypse and B-Bobby ""The"
"Eminem ","Godzilla",6,"Brain"" Heenan which is probably the"
"Eminem ","Godzilla",7,"Same reason I wrestle with mania"
"Eminem ","Godzilla",8,"Shady's in this bitch, I'm posse'd up"
"Eminem ","Godzilla",9,"Consider it to cross me a costly mistake"
"Eminem ","Godzilla",10,"If they sleepin' on me, the hoes better get insomnia"
"Eminem ","Godzilla",11,"ADHD, Hydroxycut"
"Eminem ","Godzilla",12,"Pass the Courvoisier (Hey, hey)"
"Eminem ","Godzilla",13,"In AA with an AK, melee, finna set it like a playdate"
"Eminem ","Godzilla",14,"Better vacate, retreat like a vacay, mayday (Ayy)"
"Eminem ","Godzilla",15,"This beat is cray-cray, Ray J, H-A-H-A-H-A"
"Eminem ","Godzilla",16,"Laughing all the way to the bank, I spray flames"
"Eminem ","Godzilla",17,"They cannot tame or placate the"
"Eminem ","Godzilla",18,"Monster"
"Eminem ","Godzilla",19,"You get in my way, I'ma feed you to the monster (Yeah)"
"Eminem ","Godzilla",20,"I'm normal during the day, but at night, turn to a monster (Yeah)"
"Eminem ","Godzilla",21,"When the moon shines like Ice Road Truckers"
"Eminem ","Godzilla",22,"I look like a villain outta those blockbusters"
"Eminem ","Godzilla",23,"Godzilla, fire spitter, monster"
"Eminem ","Godzilla",24,"Blood on the dance floor, and Louis V carpet"
"Eminem ","Godzilla",25,"Fire, Godzilla, fire, monster"
"Eminem ","Godzilla",26,"Blood on the dance floor, and Louis V carpet"
"Eminem ","Godzilla",27,"I'm just a product of Slick Rick and Onyx, told 'em lick the balls"
"Eminem ","Godzilla",28,"Had 'em just appalled, did so many things that pissed 'em off"
"Eminem ","Godzilla",29,"It's impossible to list 'em all"
"Eminem ","Godzilla",30,"And in the midst of all this"
"Eminem ","Godzilla",31,"I'm in a mental hospital with a crystal ball"
"Eminem ","Godzilla",32,"Tryna see, will I still be like this tomorrow?"
"Eminem ","Godzilla",33,"Risperdal, voices whisper"
"Eminem ","Godzilla",34,"My fist is balled back up against the wall, pencil drawn"
"Eminem ","Godzilla",35,"This is just the song to go ballistic on"
"Eminem ","Godzilla",36,"You just pulled a pistol on a guy with a missile launcher"
"Eminem ","Godzilla",37,"I'm just a Loch Ness, the mythological"
"Eminem ","Godzilla",38,"Quick to tell a bitch screw off like a fifth of vodka"
"Eminem ","Godzilla",39,"When you twist the top of the bottle, I'm a"
"Eminem ","Godzilla",40,"Monster"
"Eminem ","Godzilla",41,"You get in my way, I'ma feed you to the monster (Yeah)"
"Eminem ","Godzilla",42,"I'm normal during the day, but at night, turn to a monster (Yeah)"
"Eminem ","Godzilla",43,"When the moon shines like Ice Road Truckers"
"Eminem ","Godzilla",44,"I look like a villain outta those blockbusters"
"Eminem ","Godzilla",45,"Godzilla, fire spitter, monster"
"Eminem ","Godzilla",46,"Blood on the dance floor, and Louis V carpet"
"Eminem ","Godzilla",47,"Fire, Godzilla, fire, monster"
"Eminem ","Godzilla",48,"Blood on the dance floor, and Louis V carpet"
"Eminem ","Godzilla",49,"If you never gave a damn (Ayy), raise your hand'Cause I'm about to set trip, vacation plans"
"Eminem ","Godzilla",50,"I'm on point like my index is, so all you will ever get is"
"Eminem ","Godzilla",51,"The motherfuckin' finger (Finger), prostate exam ('Xam)"
"Eminem ","Godzilla",52,"How can I have all these fans and perspire?"
"Eminem ","Godzilla",53,"Like a liar's pants, I'm on fire"
"Eminem ","Godzilla",54,"And I got no plans to retire and I'm still the man you admire"
"Eminem ","Godzilla",55,"These chicks are spazzin' out, I only get more handsome and flyer"
"Eminem ","Godzilla",56,"I got 'em passin' out like what you do when you hand someone flyers"
"Eminem ","Godzilla",57,"And what goes around comes around just like the blades on the chainsaw'Cause I caught the flack, but my dollars stacked right off the bat like a baseball"
"Eminem ","Godzilla",58,"Like Kid Ink, bitch, I got them racks with so much ease that they call me Diddy"
"Eminem ","Godzilla",59,"'Cause I make bands and I call getting cheese a cakewalk (Cheesecake, yeah)"
"Eminem ","Godzilla",60,"Bitch, I'm a player, I'm too motherfuckin' stingy for Cher"
"Eminem ","Godzilla",61,"Won't even lend you an ear, ain't even pretending to care"
"Eminem ","Godzilla",62,"But I tell a bitch I'll marry her if she'll bury her"
"Eminem ","Godzilla",63,"Face in my genital area, the original Richard Ramirez"
"Eminem ","Godzilla",64,"Cristhian Rivera, 'cause my lyrics never sit well"
"Eminem ","Godzilla",65,"So they wanna give me the chair"
"Eminem ","Godzilla",66,"Like a paraplegic, and it's scary, call it Hari Kari"
"Eminem ","Godzilla",67,"'Cause e'ry Tom and Dick and Harry carry a Merriam motherfuckin' dictionary on 'em"
"Eminem ","Godzilla",68,"Swearing up and down they can spit, this shit's hilarious"
"Eminem ","Godzilla",69,"It's time to put these bitches in the obituary column"
"Eminem ","Godzilla",70,"We wouldn't see eye to eye with a staring problem"
"Eminem ","Godzilla",71,"Get the shaft like a steering column (Monster)"
"Eminem ","Godzilla",72,"Trigger happy, pack heat, but it's black ink"
"Eminem ","Godzilla",73,"Evil half of the Bad Meets"
"Eminem ","Godzilla",74,"Evil, that means take a back seat"
"Eminem ","Godzilla",75,"Take it back to Fat Beats with a maxi single"
"Eminem ","Godzilla",76,"Look at my rap sheet, what attracts these people"
"Eminem ","Godzilla",77,"Is my 'Gangsta Bitch' like Apache with a catchy jingle"
"Eminem ","Godzilla",78,"I stack chips, you barely got a half-eaten Cheeto"
"Eminem ","Godzilla",79,"Fill 'em with the venom and eliminate 'em"
"Eminem ","Godzilla",80,"Other words, I Minute Maid 'em"
"Eminem ","Godzilla",81,"I don't wanna hurt 'em, but I did, I'm in a fit of rage"
"Eminem ","Godzilla",82,"I'm murderin' again, nobody will evade"
"Eminem ","Godzilla",83,"I'm fittin' to kill 'em and dumpin' their fuckin' bodies in the lake"
"Eminem ","Godzilla",84,"Obliterating everything, incinerate a renegade"
"Eminem ","Godzilla",85,"I'm here to make anybody who want it with the pen afraid"
"Eminem ","Godzilla",86,"But don't nobody want it, but they're gonna get it anyway'Cause I'm beginnin' to feel like I'm mentally ill"
"Eminem ","Godzilla",87,"I'm Attila, kill or be killed, I'm a killer bee, the vanilla gorilla"
"Eminem ","Godzilla",88,"You're bringin' the killer within me outta me"
"Eminem ","Godzilla",89,"You don't wanna be the enemy of the demon who entered me"
"Eminem ","Godzilla",90,"Or be on the receivin' end of me, what stupidity it'd be"
"Eminem ","Godzilla",91,"Every bit of me's the epitome of a spitter"
"Eminem ","Godzilla",92,"When I'm in the vicinity, motherfucker, you better duck"
"Eminem ","Godzilla",93,"Or you finna be dead the minute you run into me"
"Eminem ","Godzilla",94,"A hundred percent of you is a fifth of a percent of me"
"Eminem ","Godzilla",95,"I'm 'bout to fuckin' finish you, bitch, I'm unfadable"
"Eminem ","Godzilla",96,"You wanna battle, I'm available, I'm blown up like an inflatable"
"Eminem ","Godzilla",97,"I'm undebatable, I'm unavoidable, I'm unevadable"
"Eminem ","Godzilla",98,"I'm on the toilet bowl, I got a trailer full of money and I'm paid in full"
"Eminem ","Godzilla",99,"I'm not afraid to pull a—"
"Eminem ","Godzilla",100,"Man, stop"
"Eminem ","Godzilla",101,"Look what I'm plannin', haha"
"Bryce Vine ","La La Land",1,"Oh shit, you live in the canyon"
"Bryce Vine ","La La Land",2,"How big is your mansion? Yeah"
"Bryce Vine ","La La Land",3,"Fresh out of school"
"Bryce Vine ","La La Land",4,"Now you working and focus on fashion"
"Bryce Vine ","La La Land",5,"Pretty girl, and you let go"
"Bryce Vine ","La La Land",6,"Got time, but you got goals"
"Bryce Vine ","La La Land",7,"Hey baby, waste your time with me in California"
"Bryce Vine ","La La Land",8,"Hey baby, waste your time with me in California"
"Bryce Vine ","La La Land",9,"La la la la la"
"Bryce Vine ","La La Land",10,"Yeah, I met her at a 1 OAK"
"Bryce Vine ","La La Land",11,"La la la la la"
"Bryce Vine ","La La Land",12,"Now we at the same house party"
"Bryce Vine ","La La Land",13,"La la la la la"
"Bryce Vine ","La La Land",14,"If you wanna waste time"
"Bryce Vine ","La La Land",15,"Baby, waste your time with me in California"
"Bryce Vine ","La La Land",16,"Hey baby, waste your time with me in California (California)"
"Bryce Vine ","La La Land",17,"Oh shit, you born in the Hamptons"
"Bryce Vine ","La La Land",18,"I heard that's expensive"
"Bryce Vine ","La La Land",19,"Damn, and you famous on Insta"
"Bryce Vine ","La La Land",20,"Your pics is a blessing"
"Bryce Vine ","La La Land",21,"I think you could be a centerfold"
"Bryce Vine ","La La Land",22,"No need for the money, though (No need for the)"
"Bryce Vine ","La La Land",23,"Hey baby, waste your time with me in California"
"Bryce Vine ","La La Land",24,"Hey baby, waste your time with me in California (California)"
"Bryce Vine ","La La Land",25,"La la la la la"
"Bryce Vine ","La La Land",26,"Yeah, I met her at a 1 OAK"
"Bryce Vine ","La La Land",27,"La la la la la"
"Bryce Vine ","La La Land",28,"Now we at the same house party (Ayy)"
"Bryce Vine ","La La Land",29,"La la la la la"
"Bryce Vine ","La La Land",30,"If you wanna waste time"
"Bryce Vine ","La La Land",31,"Baby, waste your time with me in California (Uh)"
"Bryce Vine ","La La Land",32,"Hey baby, waste your time with me in California (Uh)"
"Bryce Vine ","La La Land",33,"I'm a California N-I-G-G-A"
"Bryce Vine ","La La Land",34,"Fuck wit' me, girl, I look like bae"
"Bryce Vine ","La La Land",35,"My grass is greener, girl, without no snakes"
"Bryce Vine ","La La Land",36,"Them other niggas full of games, girl, this not no prank"
"Bryce Vine ","La La Land",37,"Just broke up wit' yo' man, it's the right time (Right time)"
"Bryce Vine ","La La Land",38,"We throwin' money at a stripper, that's the right vibe (Right vibe)"
"Bryce Vine ","La La Land",39,"I come alive at night time (Night time)"
"Bryce Vine ","La La Land",40,"She said all she really wanna do is fuck, I said, ""Likewise"" (Ayy)"
"Bryce Vine ","La La Land",41,"I like you on top like cilantro (Like cilantro)"
"Bryce Vine ","La La Land",42,"You like it in your mouth like blanco (Like blanco)"
"Bryce Vine ","La La Land",43,"I run the city, come fuck wit' a Pablo (Fuck wit' a)"
"Bryce Vine ","La La Land",44,"I want you, not the code to your iPhone (Ayy)"
"Bryce Vine ","La La Land",45,"Straight player (Straight player)"
"Bryce Vine ","La La Land",46,"Your friends said don't fuck wit' me, straight hatin' (Straight hatin')"
"Bryce Vine ","La La Land",47,"Wasting time in Cali, ain't really wastin' time"
"Bryce Vine ","La La Land",48,"'Cause you meet a ball player, that's a come up, right?"
"Bryce Vine ","La La Land",49,"La la la la la"
"Bryce Vine ","La La Land",50,"Yeah, I met her at Coachella"
"Bryce Vine ","La La Land",51,"La la la la la"
"Bryce Vine ","La La Land",52,"Why you acting like you don't remember?"
"Bryce Vine ","La La Land",53,"La la la la la"
"Bryce Vine ","La La Land",54,"If you wanna waste time"
"Bryce Vine ","La La Land",55,"Baby, waste your time with me in California"
"Bryce Vine ","La La Land",56,"Hey baby, waste your time with me in California"
"Khalid ","Right Back",1,"Power"
"Khalid ","Right Back",2,"Got me sittin' by my phone, I've been waiting for hours"
"Khalid ","Right Back",3,"On my line, sending mirror pics of you fresh out the shower"
"Khalid ","Right Back",4,"So I might as well swing over to your place (Mmm, nah)"
"Khalid ","Right Back",5,"It's crowded"
"Khalid ","Right Back",6,"In LA, but I'll be there at 8 if the traffic allows it"
"Khalid ","Right Back",7,"Say you're down, I could show you around"
"Khalid ","Right Back",8,"If you're really about it, yeah"
"Khalid ","Right Back",9,"But for you, I got something to prove, what do you say?"
"Khalid ","Right Back",10,"What do you say?"
"Khalid ","Right Back",11,"Should we bring it right back?"
"Khalid ","Right Back",12,"Honestly, it's better like that"
"Khalid ","Right Back",13,"I know we've been falling off track"
"Khalid ","Right Back",14,"Bring it right back"
"Khalid ","Right Back",15,"I just let the time roll past"
"Khalid ","Right Back",16,"We don't gotta take it too fast"
"Khalid ","Right Back",17,"Bring it right back"
"Khalid ","Right Back",18,"You don't gotta stay the night"
"Khalid ","Right Back",19,"I just wanna take the time"
"Khalid ","Right Back",20,"I know all the things you like"
"Khalid ","Right Back",21,"Maybe if the mood is right"
"Khalid ","Right Back",22,"We can bring it right back"
"Khalid ","Right Back",23,"Saved"
"Khalid ","Right Back",24,"Got the weed, we can sit by the beach if we wanna get faded"
"Khalid ","Right Back",25,"But if that's not the vibe, yeah, it's cool"
"Khalid ","Right Back",26,"We can save it for later, yeah"
"Khalid ","Right Back",27,"I just like the way it feels when you're around"
"Khalid ","Right Back",28,"When you're around, ah"
"Khalid ","Right Back",29,"Now I know we're not dating, nah"
"Khalid ","Right Back",30,"Maybe soon by the way things go, we've been talking for ages"
"Khalid ","Right Back",31,"Take it step by step, slow it down, we just need to be patient, love"
"Khalid ","Right Back",32,"If the love feels good and it's real, it'll all work out"
"Khalid ","Right Back",33,"It'll all work out, yeah"
"Khalid ","Right Back",34,"Should we bring it right back?"
"Khalid ","Right Back",35,"Honestly, it's better like that"
"Khalid ","Right Back",36,"I know we've been falling off track"
"Khalid ","Right Back",37,"Bring it right back"
"Khalid ","Right Back",38,"I just let the time roll past"
"Khalid ","Right Back",39,"We don't gotta take it too fast"
"Khalid ","Right Back",40,"Bring it right back"
"Khalid ","Right Back",41,"You don't gotta stay the night"
"Khalid ","Right Back",42,"I just wanna take the time"
"Khalid ","Right Back",43,"I know all the things you like"
"Khalid ","Right Back",44,"Maybe if the mood is right"
"Khalid ","Right Back",45,"We can bring it right back"
"Khalid ","Right Back",46,"So bring it, so bring it"
"Khalid ","Right Back",47,"So bring it, so bring it"
"Khalid ","Right Back",48,"So bring it, so bring it (So bring it back)"
"Khalid ","Right Back",49,"So bring it, so bring it back (So bring it, yeah)"
"Khalid ","Right Back",50,"So bring it, so bring it (Yeah)"
"Khalid ","Right Back",51,"So bring it, so bring it (Nah)"
"Khalid ","Right Back",52,"So bring it, so bring it (Bring it, bring it)"
"Khalid ","Right Back",53,"So bring it, so bring it back"
"Khalid ","Right Back",54,"So bring it, so bring it (Yeah)"
"Khalid ","Right Back",55,"So bring it, so bring it"
"Khalid ","Right Back",56,"So bring it, so bring it"
"Khalid ","Right Back",57,"So bring it, so bring it back (No no, no, oh yeah)"
"Khalid ","Right Back",58,"Should we bring it right back?"
"Khalid ","Right Back",59,"Honestly, it's better like that"
"Khalid ","Right Back",60,"I know we've been falling off track"
"Khalid ","Right Back",61,"Bring it right back"
"Khalid ","Right Back",62,"I just let the time roll past"
"Khalid ","Right Back",63,"We don't gotta take it too fast"
"Khalid ","Right Back",64,"Bring it right back"
"Khalid ","Right Back",65,"You don't gotta stay the night"
"Khalid ","Right Back",66,"I just wanna take the time"
"Khalid ","Right Back",67,"I know all the things you like"
"Khalid ","Right Back",68,"Maybe if the mood is right"
"Khalid ","Right Back",69,"We can bring it right back"
"Khalid ","Right Back",70,"Honestly, it's better like that"
"Khalid ","Right Back",71,"I know we've been falling off track"
"Khalid ","Right Back",72,"Bring it right back"
"Khalid ","Right Back",73,"I just let the time roll past"
"Khalid ","Right Back",74,"We don't gotta take it too fast"
"Khalid ","Right Back",75,"Bring it right back"
"Khalid ","Right Back",76,"You don't gotta stay the night"
"Khalid ","Right Back",77,"I just wanna take the time"
"Khalid ","Right Back",78,"I know all the things you like"
"Khalid ","Right Back",79,"Maybe if the mood is right"
"Khalid ","Right Back",80,"We can bring it right"
"Nipsey Hussle ","Racks In The Middle",1,"(Hit-Boy)"
"Nipsey Hussle ","Racks In The Middle",2,"Yeah, yeah, yeah, yeah"
"Nipsey Hussle ","Racks In The Middle",3,"(Trap"
"Nipsey Hussle ","Racks In The Middle",4,"Adix)"
"Nipsey Hussle ","Racks In The Middle",5,"Yeah, yeah, yeah, yeah"
"Nipsey Hussle ","Racks In The Middle",6,"Yeah, I was ridin' 'round in the V-12 with the racks in the middle"
"Nipsey Hussle ","Racks In The Middle",7,"I was ridin' 'round in the V-12 with the racks in the middle"
"Nipsey Hussle ","Racks In The Middle",8,"Yeah, yeah, yeah, yeah"
"Nipsey Hussle ","Racks In The Middle",9,"Ay"
"Nipsey Hussle ","Racks In The Middle",10,"I was riding 'round in the V-12 with the racks in the middle"
"Nipsey Hussle ","Racks In The Middle",11,"Had to pray to almighty God they let my dog out the kennel"
"Nipsey Hussle ","Racks In The Middle",12,"When you get it straight up out the mud, you can't imagine this shit"
"Nipsey Hussle ","Racks In The Middle",13,"I been pullin' up in the drop tops with the baddest bitches"
"Nipsey Hussle ","Racks In The Middle",14,"Young nigga been focused on my check (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",15,"Got a new coupe wrapped around my neck (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",16,"Tryna put the water on my Patek (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",17,"I got killers to the left of me (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",18,"We was lurking on 'em, ain't show no mercy on 'em"
"Nipsey Hussle ","Racks In The Middle",19,"We was goin' back to back, we put a curfew on 'em"
"Nipsey Hussle ","Racks In The Middle",20,"It was dark clouds on us, but that was perfect for us"
"Nipsey Hussle ","Racks In The Middle",21,"We know you always crash and burn, but it was working for us"
"Nipsey Hussle ","Racks In The Middle",22,"Limo tint the V-12, double check the details"
"Nipsey Hussle ","Racks In The Middle",23,"Gotta cross my T's and dot my I's or I can't sleep well"
"Nipsey Hussle ","Racks In The Middle",24,"Millions off of retail"
"Nipsey Hussle ","Racks In The Middle",25,"Once again, I prevail"
"Nipsey Hussle ","Racks In The Middle",26,"Knew that shit was over from the day I dropped my presale"
"Nipsey Hussle ","Racks In The Middle",27,"Hold up, let the beat build"
"Nipsey Hussle ","Racks In The Middle",28,"See me in the streets still"
"Nipsey Hussle ","Racks In The Middle",29,"I been fightin' battles up a steep hill"
"Nipsey Hussle ","Racks In The Middle",30,"They gave my road dog twelve, it was a sweet deal"
"Nipsey Hussle ","Racks In The Middle",31,"And I been ridin' solo tryna rebuild"
"Nipsey Hussle ","Racks In The Middle",32,"Look"
"Nipsey Hussle ","Racks In The Middle",33,"I was riding 'round in the V-12 with the racks in the middle"
"Nipsey Hussle ","Racks In The Middle",34,"Had to pray to almighty God they let my dog out the kennel"
"Nipsey Hussle ","Racks In The Middle",35,"When you get it straight up out the mud, you can't imagine this shit"
"Nipsey Hussle ","Racks In The Middle",36,"I been pullin' up in the drop tops with the baddest bitches"
"Nipsey Hussle ","Racks In The Middle",37,"Young nigga been focused on my check (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",38,"Got a new coupe wrapped around my neck (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",39,"Tryna put the water on my Patek (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",40,"I got killers to the left of me (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",41,"Look, under no condition would you ever catch me slippin'"
"Nipsey Hussle ","Racks In The Middle",42,"Motorcaded shooters plus the Maybach chauffeur driven"
"Nipsey Hussle ","Racks In The Middle",43,"If they catch me wit' it, gon' send me off to prison"
"Nipsey Hussle ","Racks In The Middle",44,"Judge ain't sympathizin', court don't show forgiveness"
"Nipsey Hussle ","Racks In The Middle",45,"Engine in the Lambo drownin' out the music"
"Nipsey Hussle ","Racks In The Middle",46,"Silk Dior with the flowers, five gold Cubans"
"Nipsey Hussle ","Racks In The Middle",47,"Champagne while I shop, hope I splurge foolish"
"Nipsey Hussle ","Racks In The Middle",48,"Closin' Escrow twice this month, both commercial units"
"Nipsey Hussle ","Racks In The Middle",49,"Damn, I wish my nigga Fatts was here"
"Nipsey Hussle ","Racks In The Middle",50,"How you die thirty somethin' after banging all them years?"
"Nipsey Hussle ","Racks In The Middle",51,"Grammy-nominated, in the sauna sheddin' tears"
"Nipsey Hussle ","Racks In The Middle",52,"All this money, power, fame and I can't make you reappear"
"Nipsey Hussle ","Racks In The Middle",53,"But I don't wipe 'em though"
"Nipsey Hussle ","Racks In The Middle",54,"We just embrace the only life we know"
"Nipsey Hussle ","Racks In The Middle",55,"If it was me, I would tell you, ""Nigga, live your life and grow"""
"Nipsey Hussle ","Racks In The Middle",56,"I'd tell you, ""Finish what we started, reach them heights, you know?"
"Nipsey Hussle ","Racks In The Middle",57,"And gas the V-12 'til the pipe in smoke"""
"Nipsey Hussle ","Racks In The Middle",58,"I was ridin' 'round in the V-12 with the racks in the middle"
"Nipsey Hussle ","Racks In The Middle",59,"Had to pray to almighty God they let my dog out the kennel"
"Nipsey Hussle ","Racks In The Middle",60,"When you get it straight up out the mud, you can't imagine this shit"
"Nipsey Hussle ","Racks In The Middle",61,"I been pullin' up in the drop tops with the baddest bitches"
"Nipsey Hussle ","Racks In The Middle",62,"Young nigga been focused on my check (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",63,"Got a new coupe wrapped around my neck (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",64,"Tryna put the water on my Patek (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",65,"I got killers to the left of me (Mhmmhm)"
"Nipsey Hussle ","Racks In The Middle",66,"Another million dollar bail, that's just some regular shit"
"Nipsey Hussle ","Racks In The Middle",67,"See my granny on a jet, some shit I'll never forget"
"Nipsey Hussle ","Racks In The Middle",68,"Next day we flew to Vegas, with my Puma connects"
"Nipsey Hussle ","Racks In The Middle",69,"We break bread, we ain't new to success"
"Nipsey Hussle ","Racks In The Middle",70,"Bleed music, invest, enterprise, take lucrative steps"
"Nipsey Hussle ","Racks In The Middle",71,"Cold game, but I knew it was Chess"
"Nipsey Hussle ","Racks In The Middle",72,"As a youth in the set"
"Nipsey Hussle ","Racks In The Middle",73,"Learn the game, you a student at best"
"Nipsey Hussle ","Racks In The Middle",74,"But it's a couple things you can expect"
"Nipsey Hussle ","Racks In The Middle",75,"Look, just like money know money, nigga, shooters respect"
"Nipsey Hussle ","Racks In The Middle",76,"Other shooters we was both, don't want my crew on your neck"
"Nipsey Hussle ","Racks In The Middle",77,"I'm on the freeway in a drop, it got me losing my breath"
"Nipsey Hussle ","Racks In The Middle",78,"I do the dash with the blues on the deck"
"Nipsey Hussle ","Racks In The Middle",79,"Mhmmhm"
"Nipsey Hussle ","Racks In The Middle",80,"Mhmmhm"
"Nipsey Hussle ","Racks In The Middle",81,"Mhmmhm"
"Nipsey Hussle ","Racks In The Middle",82,"Mhmmhm"
"Nipsey Hussle ","Racks In The Middle",83,"Mhmmhm"
"Ed Sheeran ","Cross Me",1,"Anything she needs, she can call me"
"Ed Sheeran ","Cross Me",2,"Don't worry 'bout her, that's my seed, yup, that's all me"
"Ed Sheeran ","Cross Me",3,"Just know, if you cross her, then you cross me"
"Ed Sheeran ","Cross Me",4,"Cross me, cross me, if you, if you, if you, if you"
"Ed Sheeran ","Cross Me",5,"It's FRED again"
"Ed Sheeran ","Cross Me",6,"Anything she needs, she can call me"
"Ed Sheeran ","Cross Me",7,"Don't worry about her, that's my seed, yup, that's all me"
"Ed Sheeran ","Cross Me",8,"Just know, if you cross her, then you cross me"
"Ed Sheeran ","Cross Me",9,"Cross me, cross me, if you, if"
"Ed Sheeran ","Cross Me",10,"And she ain't messin' with no other man"
"Ed Sheeran ","Cross Me",11,"And me and her have something different"
"Ed Sheeran ","Cross Me",12,"I really need all you to understand"
"Ed Sheeran ","Cross Me",13,"That nobody's comin' close"
"Ed Sheeran ","Cross Me",14,"And I don't ever wanna run around"
"Ed Sheeran ","Cross Me",15,"I spent my youth jumpin' in and out"
"Ed Sheeran ","Cross Me",16,"But you know I fuckin' love her now"
"Ed Sheeran ","Cross Me",17,"Like nobody ever could"
"Ed Sheeran ","Cross Me",18,"And you know I stay trippin', am I crazy? Oh, no"
"Ed Sheeran ","Cross Me",19,"I'm stickin' with my baby, for sure"
"Ed Sheeran ","Cross Me",20,"Together, or solo"
"Ed Sheeran ","Cross Me",21,"It doesn't matter where we are, oh no, no"
"Ed Sheeran ","Cross Me",22,"So, if you hear about my lady, just know"
"Ed Sheeran ","Cross Me",23,"That she ain't the one to play with, oh no"
"Ed Sheeran ","Cross Me",24,"And I'll be standin' so close"
"Ed Sheeran ","Cross Me",25,"So you know that, ayy"
"Ed Sheeran ","Cross Me",26,"Anything she needs, she can call me"
"Ed Sheeran ","Cross Me",27,"Don't worry about her, that's my seed, yup, that's all me"
"Ed Sheeran ","Cross Me",28,"Just know, if you cross her, then you cross me"
"Ed Sheeran ","Cross Me",29,"Cross me, cross me, if you, if you, if you, if you"
"Ed Sheeran ","Cross Me",30,"If you cross her, then you cross me (Cross me)"
"Ed Sheeran ","Cross Me",31,"And nobody's comin' close, yeah"
"Ed Sheeran ","Cross Me",32,"And I think that you should know that"
"Ed Sheeran ","Cross Me",33,"If you cross her"
"Ed Sheeran ","Cross Me",34,"(Anything she needs, she can call me)"
"Ed Sheeran ","Cross Me",35,"Then you cross me"
"Ed Sheeran ","Cross Me",36,"(Don't worry about her, that's my seed, yup, that's all me)"
"Ed Sheeran ","Cross Me",37,"So come on, and let it go"
"Ed Sheeran ","Cross Me",38,"Oh, I think that you should know"
"Ed Sheeran ","Cross Me",39,"That she ain't messin' with no other man"
"Ed Sheeran ","Cross Me",40,"Now, what you not gon' do"
"Ed Sheeran ","Cross Me",41,"Is stand there, 'cross from me, like you got kung-fu"
"Ed Sheeran ","Cross Me",42,"Death stare, cross arm, runnin' your mouth like a faucet"
"Ed Sheeran ","Cross Me",43,"But you don't know that my girl been doin' Cross"
"Ed Sheeran ","Cross Me",44,"Fit"
"Ed Sheeran ","Cross Me",45,"Pew, kung pow, hit your ass with a cross kick"
"Ed Sheeran ","Cross Me",46,"Pulling hair out, wear you out, you exhausted"
"Ed Sheeran ","Cross Me",47,"Know she gonna slide anytime you bitches talk shit"
"Ed Sheeran ","Cross Me",48,"Keep a lil' blade in her fuckin' lip gloss kit, ayy"
"Ed Sheeran ","Cross Me",49,"No one say hi to me without her"
"Ed Sheeran ","Cross Me",50,"Better pay your respect to the queen"
"Ed Sheeran ","Cross Me",51,"Better do that shit without a flirt"
"Ed Sheeran ","Cross Me",52,"Gotta respect the HBIC"
"Ed Sheeran ","Cross Me",53,"Couple of things that you need to know"
"Ed Sheeran ","Cross Me",54,"If you still wanna be friends with me"
"Ed Sheeran ","Cross Me",55,"Just know if you cross her, then you cross me"
"Ed Sheeran ","Cross Me",56,"Cross me, cross me, if you, if you, if you, if you"
"Ed Sheeran ","Cross Me",57,"If you cross her"
"Ed Sheeran ","Cross Me",58,"(Anything she needs, she can call me)"
"Ed Sheeran ","Cross Me",59,"Then you cross me"
"Ed Sheeran ","Cross Me",60,"(Don't worry about her, that's my seed, yup, that's all me)"
"Ed Sheeran ","Cross Me",61,"And nobody's comin' close, yeah"
"Ed Sheeran ","Cross Me",62,"And I think that you should know that"
"Ed Sheeran ","Cross Me",63,"If you cross her"
"Ed Sheeran ","Cross Me",64,"(Anything she needs, she can call me)"
"Ed Sheeran ","Cross Me",65,"Then you cross me"
"Ed Sheeran ","Cross Me",66,"(Don't worry about her, that's my seed, yup, that's all me)"
"Ed Sheeran ","Cross Me",67,"So come on, and let it go"
